Order_ID,Order_Date,Sales_Channel,Region,Gender_Category,Product_Line,Product_Name,Product_Type,Size_Type,Clean_Size,Clean_units,Clean_MRP,Clean_Discount,New_Revenue ,Profit,Profit_category,Row_Check
2167,,Online,Mumbai,Men,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$7,662.11",65.40%,$0.00,2398.55,High_Profit,Needs_Review
2168,3/6/2025,Retail,Hyderabad,Men,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$6,079.66",Invalid_Check,$0.00,3344.98,High_Profit,Needs_Review
2169,10/23/2024,Online,Pune,Women,Soccer,Mercurial Superfly,Shoe,Numeric,8,0.00,"$6,211.46",95.00%,$0.00,-872.9,Loss,Clean
2170,11/11/2024,Retail,Kolkata,Kids,Training,SuperRep Go,Clothing,Text,L,4.00,"$4,577.65",60.19%,"$18,310.60",2460.19,High_Profit,Clean
2172,1/2/2025,Online,Mumbai,Women,Lifestyle,Air Force 1,Clothing,Text,M,Missing,"$7,312.38",65.40%,$0.00,3364.05,High_Profit,Needs_Review
2173,1/2/2025,Retail,Mumbai,Men,Running,React Infinity,Shoe,Numeric,10,3.00,"$3,055.79",63.91%,"$9,167.37",1259.58,High_Profit,Clean
2174,8/1/2024,Retail,Kolkata,Women,Running,Pegasus Turbo,Shoe,Numeric,0,Missing,"$6,058.47",85.00%,$0.00,3011.49,High_Profit,Needs_Review
2175,12/14/2024,Retail,Delhi,Kids,Training,Flex Trainer,Clothing,Text,M,4.00,"$4,046.05",1.00%,"$16,022.36",1057.58,High_Profit,Clean
2176,6/28/2025,Online,Kolkata,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$6,264.64",65.40%,$0.00,3218.82,High_Profit,Clean
2177,10/29/2023,Retail,Mumbai,Women,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$9,378.52",Invalid_Check,$0.00,128.92,Low_Profit,Needs_Review
2178,12/17/2024,Online,Bangalore,Women,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$7,988.99",Invalid_Check,$0.00,-909.86,Loss,Needs_Review
2179,3/29/2025,Online,Bangalore,Men,Running,Free RN,Shoe,Numeric,10,Return,"$6,620.78",63.91%,"-$6,620.78",3770.03,Return_Transaction,Needs_Review
2180,3/29/2025,Retail,Pune,Women,Soccer,Phantom GT,Shoe,Numeric,10,Missing,"$3,883.92",64.03%,$0.00,428.5,Low_Profit,Needs_Review
2181,,Online,Pune,Women,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$6,107.63",Invalid_Check,$0.00,2457.78,High_Profit,Needs_Review
2182,4/1/2025,Online,Bangalore,Men,Soccer,Mercurial Superfly,Shoe,Numeric,0,4.00,"$6,211.46",64.03%,$0.00,3908.28,High_Profit,Clean
2183,6/27/2025,Retail,Mumbai,Women,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$5,774.78",65.40%,$0.00,885.37,High_Profit,Needs_Review
2184,10/28/2024,Retail,Bangalore,Men,Running,Free RN,Shoe,Numeric,0,1.00,"$6,045.67",63.91%,$0.00,-983.37,Loss,Clean
2185,1/26/2024,Retail,Pune,Women,Training,ZoomX Invincible,Clothing,Text,M,3.00,"$6,630.32",60.19%,$0.00,3135.92,High_Profit,Clean
2186,5/15/2024,Online,Pune,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,129.75",62.60%,$0.00,2189.84,High_Profit,Needs_Review
2187,1/6/2025,Retail,Delhi,Women,Lifestyle,Air Force 1,Clothing,Text,XL,2.00,"$6,264.64",65.40%,$0.00,419.58,Low_Profit,Clean
2188,1/6/2025,Online,Mumbai,Kids,Basketball,Zoom Freak,Shoe,Numeric,11,Missing,"$7,214.55",62.60%,$0.00,-662.77,Loss,Needs_Review
2189,,Online,Pune,Kids,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$5,389.56",65.40%,$0.00,2927.93,High_Profit,Needs_Review
2190,,Retail,Hyderabad,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$6,211.46",64.03%,$0.00,1980.73,High_Profit,Clean
2191,6/8/2025,Online,Kolkata,Women,Training,ZoomX Invincible,Clothing,Text,XL,4.00,"$4,207.44",59.00%,"$6,900.20",-615.48,Loss,Clean
2192,6/8/2025,Retail,Bangalore,Men,Running,React Infinity,Shoe,Numeric,0,0.00,"$6,291.92",63.91%,$0.00,540.83,High_Profit,Clean
2193,9/11/2024,Online,Mumbai,Men,Running,React Infinity,Shoe,Numeric,10,Missing,"$7,795.32",63.91%,$0.00,2402.99,High_Profit,Needs_Review
2194,9/11/2024,Online,Pune,Men,Running,React Infinity,Shoe,Numeric,10,Return,"$6,291.92",63.91%,$0.00,1278.03,Return_Transaction,Needs_Review
2195,10/2/2024,Online,Hyderabad,Men,Training,SuperRep Go,Clothing,Text,L,3.00,"$5,642.50",90.00%,$0.00,3628.46,High_Profit,Clean
2196,10/2/2024,Online,Delhi,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$4,280.01",66.00%,$0.00,1949.77,High_Profit,Needs_Review
2197,9/28/2024,Retail,Pune,Men,Lifestyle,Air Force 1,Clothing,Text,M,3.00,"$6,264.64",65.40%,$0.00,-1032.88,Loss,Clean
2198,10/13/2023,Retail,Delhi,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Return,"$5,597.17",62.60%,$0.00,554.91,Return_Transaction,Needs_Review
2199,1/17/2025,Retail,Delhi,Women,Lifestyle,Waffle One,Clothing,Text,XL,Return,"$5,774.78",Invalid_Check,$0.00,1803.66,Return_Transaction,Needs_Review
2200,10/27/2024,Online,Hyderabad,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,196.01",64.03%,$0.00,926.03,High_Profit,Needs_Review
2201,10/27/2024,Online,Delhi,Women,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",51.00%,$0.00,1041.81,High_Profit,Needs_Review
2202,6/30/2025,Online,Delhi,Kids,Soccer,Premier III,Shoe,Numeric,10,2.00,"$2,708.73",64.03%,"$5,417.46",925.63,High_Profit,Clean
2203,10/6/2024,Online,Bangalore,Kids,Training,ZoomX Invincible,Clothing,Text,L,3.00,"$6,630.32",60.19%,$0.00,-418.5,Loss,Clean
2204,1/5/2025,Online,Pune,Men,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",65.00%,$0.00,-169.33,Loss,Clean
2205,1/5/2025,Retail,Kolkata,Men,Soccer,Premier III,Shoe,Numeric,10,1.00,"$5,697.14",64.03%,$0.00,389.94,Low_Profit,Clean
2206,,Online,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,9,3.00,"$5,570.72",62.60%,"$16,712.16",1513.76,High_Profit,Clean
2207,5/10/2024,Online,Mumbai,Women,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",60.19%,$0.00,1403.56,High_Profit,Needs_Review
2208,7/4/2025,Retail,Bangalore,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Return,"$7,918.93",Invalid_Check,$475.14,1994.42,Return_Transaction,Needs_Review
2209,7/4/2025,Online,Pune,Men,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$6,903.22",65.40%,$0.00,1556.95,High_Profit,Clean
2210,5/17/2025,Online,Delhi,Men,Basketball,LeBron 20,Shoe,Numeric,7,Missing,"$7,660.41",62.60%,$0.00,2076.75,High_Profit,Needs_Review
2212,4/24/2025,Retail,Pune,Women,Running,React Infinity,Shoe,Numeric,10,0.00,"$6,291.92",63.91%,$0.00,-467.52,Loss,Clean
2213,4/24/2025,Online,Delhi,Men,Training,Flex Trainer,Clothing,Text,M,2.00,"$6,095.99",60.19%,$0.00,-524.85,Loss,Clean
2214,,Online,Hyderabad,Women,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$6,058.47",63.91%,$0.00,2101.41,High_Profit,Needs_Review
2215,,Retail,Hyderabad,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$5,172.62",97.00%,$0.00,-1074.04,Loss,Needs_Review
2216,9/1/2024,Retail,Hyderabad,Kids,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",60.19%,$0.00,1956.7,High_Profit,Needs_Review
2217,9/8/2024,Retail,Kolkata,Men,Lifestyle,Blazer Mid,Clothing,Text,XL,Missing,"$6,107.63",65.40%,$0.00,701.02,High_Profit,Needs_Review
2218,2/27/2024,Retail,Bangalore,Kids,Training,Metcon 7,Clothing,Text,M,4.00,"$5,996.89",94.00%,$0.00,2372.82,High_Profit,Clean
2219,9/23/2024,Online,Kolkata,Women,Lifestyle,Blazer Mid,Clothing,Text,L,Missing,"$7,670.82",65.40%,$0.00,-87.95,Loss,Needs_Review
2220,9/23/2024,Online,Delhi,Women,Running,Air Zoom,Shoe,Numeric,9,Missing,"$5,714.92",63.91%,$0.00,3741.14,High_Profit,Needs_Review
2221,,Retail,Mumbai,Men,Basketball,LeBron 20,Shoe,Numeric,10,2.00,"$5,016.03",62.60%,"$10,032.06",1446,High_Profit,Clean
2222,12/16/2024,Online,Kolkata,Men,Basketball,Zoom Freak,Shoe,Numeric,10,3.00,"$6,389.62",36.00%,$0.00,3254.06,High_Profit,Clean
2223,12/16/2024,Online,Hyderabad,Women,Lifestyle,Air Force 1,Clothing,Text,M,1.00,"$3,111.62",65.40%,"$3,111.62",2617.56,High_Profit,Clean
2224,4/15/2025,Retail,Delhi,Women,Lifestyle,Waffle One,Clothing,Text,L,Missing,"$5,774.78",65.40%,$0.00,2190.84,High_Profit,Needs_Review
2225,4/15/2025,Online,Bangalore,Kids,Soccer,Premier III,Shoe,Numeric,6,2.00,"$5,697.14",64.03%,$0.00,1440.02,High_Profit,Clean
2226,,Online,Bangalore,Women,Basketball,Air Jordan,Shoe,Numeric,10,Return,"$6,123.52",Invalid_Check,$0.00,3305.72,Return_Transaction,Needs_Review
2228,9/9/2024,Online,Kolkata,Kids,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",60.19%,$0.00,890.14,High_Profit,Needs_Review
2229,1/6/2024,Retail,Mumbai,Kids,Lifestyle,Waffle One,Clothing,Text,L,2.00,"$3,375.97",65.40%,"$6,751.94",-297.05,Loss,Clean
2230,12/21/2024,Retail,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,XL,2.00,"$8,897.19",11.00%,"$15,837.00",2821.69,High_Profit,Clean
2231,2/15/2025,Online,Kolkata,Kids,Training,Flex Trainer,Clothing,Text,M,Return,"$9,180.15",60.19%,"-$9,180.15",799.28,Return_Transaction,Needs_Review
2232,9/24/2024,Online,Pune,Kids,Lifestyle,Dunk Low,Clothing,Text,M,Return,"$6,079.66",12.00%,$0.00,3278.7,Return_Transaction,Needs_Review
2233,9/24/2024,Retail,Hyderabad,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,11,Missing,"$5,597.17",62.60%,$0.00,1136.63,High_Profit,Needs_Review
2234,6/28/2025,Online,Delhi,Women,Basketball,Zoom Freak,Shoe,Numeric,0,Missing,"$6,389.62",31.00%,$0.00,-131.04,Loss,Needs_Review
2236,6/28/2025,Retail,Hyderabad,Men,Running,React Infinity,Shoe,Numeric,10,Missing,"$2,180.71",82.00%,$0.00,2277.63,High_Profit,Needs_Review
2237,8/22/2024,Online,Kolkata,Kids,Basketball,Zoom Freak,Shoe,Numeric,0,Missing,"$9,382.15",62.60%,$0.00,-127.34,Loss,Needs_Review
2238,3/26/2025,Retail,Mumbai,Men,Running,Air Zoom,Shoe,Numeric,10,Missing,"$7,143.23",63.91%,$0.00,3284.36,High_Profit,Needs_Review
2239,3/26/2025,Online,Bangalore,Kids,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$6,079.66",65.40%,$0.00,781.56,High_Profit,Needs_Review
2240,1/4/2025,Online,Bangalore,Kids,Training,Flex Trainer,Clothing,Text,M,0.00,"$6,095.99",Invalid_Check,$0.00,-39.48,Loss,Needs_Review
2241,11/17/2024,Online,Kolkata,Women,Running,Free RN,Shoe,Numeric,10,Missing,"$2,149.28",32.00%,$0.00,2409.87,High_Profit,Needs_Review
2243,11/17/2024,Online,Kolkata,Men,Lifestyle,Air Force 1,Clothing,Text,XL,0.00,"$6,264.64",65.40%,$0.00,2398.07,High_Profit,Clean
2244,12/21/2024,Retail,Bangalore,Men,Training,Flex Trainer,Clothing,Text,M,4.00,"$6,189.10",Invalid_Check,"-$2,970.77",2085.62,High_Profit,Needs_Review
2245,2/26/2025,Retail,Bangalore,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,1.00,"$5,254.47",62.60%,"$5,254.47",2459.63,High_Profit,Clean
2246,2/26/2025,Online,Delhi,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,211.46",64.03%,$0.00,880.62,High_Profit,Needs_Review
2247,6/26/2025,Online,Mumbai,Kids,Training,Metcon 7,Clothing,Text,M,Missing,"$5,089.88",60.19%,$0.00,-238.18,Loss,Needs_Review
2248,6/26/2025,Online,Delhi,Kids,Training,SuperRep Go,Clothing,Text,M,3.00,"$4,348.86",60.19%,"$13,046.58",662.02,High_Profit,Clean
2249,8/4/2024,Online,Kolkata,Men,Training,SuperRep Go,Clothing,Text,XL,Missing,"$5,642.50",60.19%,$0.00,1750.71,High_Profit,Needs_Review
2250,1/22/2025,Retail,Kolkata,Kids,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$9,520.50",48.00%,$0.00,-928.85,Loss,Needs_Review
2252,2/19/2025,Online,Hyderabad,Women,Soccer,Tiempo Legend,Shoe,Numeric,12,Missing,"$9,662.04",64.03%,$0.00,-233.74,Loss,Needs_Review
2253,2/19/2025,Retail,Kolkata,Kids,Basketball,LeBron 20,Shoe,Numeric,0,Return,"$4,934.46",86.00%,-$690.82,2237.95,Return_Transaction,Needs_Review
2254,7/11/2024,Retail,Delhi,Men,Lifestyle,Blazer Mid,Clothing,Text,L,Missing,"$9,747.58",65.40%,$0.00,266.31,Low_Profit,Needs_Review
2255,7/11/2024,Online,Delhi,Kids,Training,Metcon 7,Clothing,Text,L,2.00,"$5,996.89",60.19%,$0.00,1904.11,High_Profit,Clean
2256,4/16/2025,Online,Pune,Kids,Running,React Infinity,Shoe,Numeric,0,Missing,"$4,128.35",63.91%,$0.00,-290.33,Loss,Needs_Review
2257,2/10/2024,Online,Hyderabad,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Return,"$7,806.98",62.60%,"-$7,806.98",-943.35,Return_Transaction,Needs_Review
2258,8/16/2024,Online,Mumbai,Women,Training,Metcon 7,Clothing,Text,M,Missing,"$5,996.89",60.19%,$0.00,-1158.15,Loss,Needs_Review
2259,1/16/2024,Online,Bangalore,Men,Training,Metcon 7,Clothing,Text,M,4.00,"$8,249.96",24.00%,"$25,079.88",1625.14,High_Profit,Clean
2260,5/28/2024,Online,Delhi,Men,Training,Flex Trainer,Clothing,Text,M,Missing,"$7,730.77",60.19%,$0.00,-692.94,Loss,Needs_Review
2261,10/1/2024,Retail,Pune,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$5,597.17",62.60%,$0.00,821.13,High_Profit,Needs_Review
2262,11/1/2025,Online,Hyderabad,Men,Basketball,Air Jordan,Shoe,Numeric,0,2.00,"$9,593.65",62.60%,"$19,187.30",1592.5,High_Profit,Clean
2263,11/1/2025,Retail,Delhi,Women,Running,Free RN,Shoe,Numeric,10,Missing,"$6,045.67",63.91%,$0.00,934.87,High_Profit,Needs_Review
2264,5/18/2025,Online,Bangalore,Men,Training,Flex Trainer,Clothing,Text,M,0.00,"$6,095.99",60.19%,$0.00,1516.72,High_Profit,Clean
2265,4/24/2025,Online,Hyderabad,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,129.75",89.00%,$0.00,1642,High_Profit,Needs_Review
2266,4/6/2025,Retail,Mumbai,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$2,222.55",84.00%,$0.00,586.56,High_Profit,Needs_Review
2267,3/30/2025,Online,Hyderabad,Men,Soccer,Phantom GT,Shoe,Numeric,0,Missing,"$6,237.40",64.03%,$0.00,3175.83,High_Profit,Needs_Review
2268,2/9/2025,Online,Mumbai,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,1.00,"$5,597.17",62.60%,$0.00,-365.42,Loss,Clean
2269,11/21/2023,Online,Mumbai,Women,Lifestyle,Dunk Low,Clothing,Text,L,Missing,"$6,079.66",39.00%,$0.00,2824.7,High_Profit,Needs_Review
2270,10/20/2024,Retail,Delhi,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,211.46",64.03%,$0.00,2323.89,High_Profit,Needs_Review
2271,12/12/2024,Retail,Pune,Women,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$6,079.66",65.40%,$0.00,-352.18,Loss,Clean
2273,4/10/2024,Retail,Pune,Women,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$2,503.60",54.00%,$0.00,1574.74,High_Profit,Needs_Review
2274,9/15/2024,Retail,Pune,Women,Running,Pegasus Turbo,Shoe,Numeric,10,0.00,"$6,058.47",63.91%,$0.00,3146.93,High_Profit,Clean
2275,10/8/2024,Online,Kolkata,Women,Soccer,Premier III,Shoe,Numeric,10,0.00,"$5,172.14",64.03%,$0.00,2510.55,High_Profit,Clean
2276,4/22/2024,Retail,Bangalore,Men,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$5,622.32",Invalid_Check,"-$1,799.14",1248.25,High_Profit,Needs_Review
2277,11/23/2024,Retail,Delhi,Women,Soccer,Premier III,Shoe,Numeric,7,Missing,"$2,422.97",64.03%,$0.00,-67.74,Loss,Needs_Review
2278,7/19/2025,Retail,Kolkata,Women,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,129.75",62.60%,$0.00,3475.59,High_Profit,Needs_Review
2279,12/20/2024,Retail,Kolkata,Women,Running,Air Zoom,Shoe,Numeric,10,Return,"$3,075.72",63.91%,"-$3,075.72",238.78,Return_Transaction,Needs_Review
2280,11/16/2023,Online,Kolkata,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,3.00,"$7,330.81",64.03%,"$21,992.43",518.71,High_Profit,Clean
2281,7/14/2024,Retail,Mumbai,Women,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$6,424.32",60.19%,"$25,697.28",-405.26,Loss,Clean
2282,6/6/2025,Retail,Pune,Men,Running,React Infinity,Shoe,Numeric,10,1.00,"$6,291.92",Invalid_Check,$0.00,3088.25,High_Profit,Needs_Review
2283,5/3/2024,Retail,Delhi,Kids,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$5,116.58",7.00%,$0.00,1293.94,High_Profit,Needs_Review
2284,10/21/2024,Retail,Delhi,Women,Training,ZoomX Invincible,Clothing,Text,XL,1.00,"$7,338.57",60.19%,"$7,338.57",3680.24,High_Profit,Clean
2285,1/30/2024,Online,Kolkata,Kids,Running,Free RN,Shoe,Numeric,10,Return,"$4,004.36",63.91%,"-$4,004.36",-614.66,Return_Transaction,Needs_Review
2286,6/13/2025,Online,Bangalore,Women,Training,Metcon 7,Clothing,Text,M,4.00,"$5,996.89",45.00%,$0.00,2561.89,High_Profit,Clean
2287,3/7/2025,Online,Pune,Kids,Running,Pegasus Turbo,Shoe,Numeric,10,Return,"$6,058.47",63.91%,$0.00,-783.71,Return_Transaction,Needs_Review
2288,8/29/2023,Retail,Kolkata,Kids,Lifestyle,Air Force 1,Clothing,Text,L,Return,"$6,066.50",65.40%,"-$6,066.50",1181.87,Return_Transaction,Needs_Review
2289,12/28/2024,Online,Hyderabad,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$3,682.84",62.60%,$0.00,3967.77,High_Profit,Needs_Review
2290,7/3/2025,Retail,Pune,Men,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",Invalid_Check,$0.00,3638.15,High_Profit,Needs_Review
2291,8/3/2024,Retail,Mumbai,Women,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$6,107.63",65.40%,$0.00,766.72,High_Profit,Needs_Review
2292,2/13/2025,Online,Delhi,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,Return,"$6,211.46",64.03%,$0.00,3069.57,Return_Transaction,Needs_Review
2293,7/13/2025,Retail,Kolkata,Kids,Lifestyle,Waffle One,Clothing,Text,M,2.00,"$5,774.78",65.40%,$0.00,1753.48,High_Profit,Clean
2012,11/14/2024,Retail,Mumbai,Men,Running,Free RN,Shoe,Numeric,0,Missing,"$6,045.67",26.00%,$0.00,-1002.46,Loss,Needs_Review
2295,8/21/2024,Retail,Delhi,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,1.00,"$6,211.46",64.03%,$0.00,468.59,Low_Profit,Clean
2296,8/10/2024,Online,Kolkata,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,211.46",53.00%,$0.00,1370.01,High_Profit,Needs_Review
2297,8/10/2024,Retail,Delhi,Women,Basketball,LeBron 20,Shoe,Numeric,10,Return,"$6,129.75",62.60%,$0.00,2211.71,Return_Transaction,Needs_Review
2298,10/16/2024,Online,Bangalore,Women,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$5,774.78",65.40%,$0.00,2419.09,High_Profit,Needs_Review
2299,10/16/2024,Online,Mumbai,Women,Running,React Infinity,Shoe,Numeric,9,3.00,"$6,291.92",63.91%,$0.00,-650.68,Loss,Clean
2300,8/24/2024,Retail,Hyderabad,Women,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$6,630.32",25.00%,$0.00,1570.91,High_Profit,Needs_Review
2301,8/24/2024,Retail,Mumbai,Women,Running,Air Zoom,Shoe,Numeric,10,Missing,"$5,924.06",51.00%,$0.00,3161.45,High_Profit,Needs_Review
2302,10/20/2024,Online,Kolkata,Women,Training,Flex Trainer,Clothing,Text,L,Missing,"$6,095.99",60.19%,$0.00,546.66,High_Profit,Needs_Review
2303,10/20/2024,Retail,Pune,Women,Basketball,LeBron 20,Shoe,Numeric,10,Return,"$6,129.75",62.60%,$0.00,2729.23,Return_Transaction,Needs_Review
2304,5/11/2024,Online,Kolkata,Women,Running,Free RN,Shoe,Numeric,10,2.00,"$6,045.67",Invalid_Check,$0.00,1192.5,High_Profit,Needs_Review
2305,5/13/2025,Retail,Mumbai,Women,Basketball,Air Jordan,Shoe,Numeric,10,3.00,"$6,123.52",62.60%,$0.00,2525.87,High_Profit,Clean
2306,1/9/2024,Retail,Hyderabad,Women,Soccer,Phantom GT,Shoe,Numeric,0,Missing,"$6,237.40",64.03%,$0.00,-914.59,Loss,Needs_Review
2307,6/17/2025,Retail,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$6,079.66",81.00%,$0.00,3901.16,High_Profit,Needs_Review
2308,8/15/2024,Online,Delhi,Women,Soccer,Phantom GT,Shoe,Numeric,0,Missing,"$6,237.40",64.03%,$0.00,-1188.86,Loss,Needs_Review
2310,12/31/2024,Online,Pune,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,356.31",74.00%,$0.00,454.97,Low_Profit,Needs_Review
2312,11/6/2025,Retail,Kolkata,Men,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,571.14",49.00%,$0.00,3445.5,High_Profit,Needs_Review
2313,9/5/2025,Online,Hyderabad,Kids,Soccer,Phantom GT,Shoe,Numeric,0,2.00,"$6,237.40",77.00%,$0.00,2596.8,High_Profit,Clean
2314,8/17/2024,Retail,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,10,3.00,"$6,331.64",78.00%,"$4,178.88",3380.28,High_Profit,Clean
2315,12/29/2024,Online,Pune,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$7,982.20",64.03%,$0.00,-505.58,Loss,Needs_Review
2316,2/27/2025,Retail,Hyderabad,Women,Running,Air Zoom,Shoe,Numeric,10,0.00,"$5,924.06",63.91%,$0.00,1489.99,High_Profit,Clean
2317,12/24/2024,Retail,Hyderabad,Kids,Running,Free RN,Shoe,Numeric,10,2.00,"$2,504.09",63.91%,"$5,008.18",2971.55,High_Profit,Clean
2318,11/28/2024,Online,Hyderabad,Men,Training,Flex Trainer,Clothing,Text,M,Missing,"$6,095.99",60.19%,$0.00,2055.87,High_Profit,Needs_Review
2319,11/28/2024,Retail,Mumbai,Kids,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$4,803.70",8.00%,$0.00,2794.61,High_Profit,Needs_Review
2320,11/10/2024,Retail,Bangalore,Kids,Basketball,Air Jordan,Shoe,Numeric,0,1.00,"$8,267.56",29.00%,"$5,869.97",476.25,Low_Profit,Clean
2321,6/18/2025,Retail,Kolkata,Women,Running,Free RN,Shoe,Numeric,10,2.00,"$9,369.10",63.91%,"$18,738.20",2390.7,High_Profit,Clean
2322,5/1/2025,Online,Bangalore,Men,Running,Pegasus Turbo,Shoe,Numeric,0,0.00,"$6,058.47",65.00%,$0.00,2282.01,High_Profit,Clean
2323,2/23/2025,Retail,Bangalore,Kids,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$6,079.66",60.00%,$0.00,-276.83,Loss,Needs_Review
2324,4/2/2025,Online,Kolkata,Men,Running,Air Zoom,Shoe,Numeric,10,Missing,"$5,924.06",63.91%,$0.00,-1061.45,Loss,Needs_Review
2325,9/25/2024,Online,Delhi,Women,Training,Flex Trainer,Clothing,Text,M,4.00,"$6,095.99",26.00%,$0.00,495.62,Low_Profit,Clean
2326,9/30/2024,Online,Bangalore,Kids,Soccer,Premier III,Shoe,Numeric,0,Missing,"$5,697.14",64.03%,$0.00,249.56,Low_Profit,Needs_Review
2327,9/30/2024,Online,Delhi,Women,Training,SuperRep Go,Clothing,Text,M,0.00,"$5,642.50",60.19%,$0.00,480.74,Low_Profit,Clean
2328,9/12/2024,Retail,Mumbai,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,2.00,"$6,211.46",86.00%,$0.00,1505.11,High_Profit,Clean
2329,12/11/2024,Retail,Hyderabad,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$9,149.88",71.00%,$0.00,143.06,Low_Profit,Needs_Review
2330,12/11/2024,Retail,Delhi,Men,Soccer,Phantom GT,Shoe,Numeric,10,1.00,"$6,237.40",39.00%,$0.00,3862.6,High_Profit,Clean
2331,9/13/2024,Online,Kolkata,Men,Training,Flex Trainer,Clothing,Text,M,Missing,"$9,695.44",Invalid_Check,$0.00,32.45,Low_Profit,Needs_Review
2332,4/4/2025,Retail,Delhi,Men,Soccer,Phantom GT,Shoe,Numeric,11,2.00,"$6,237.40",25.00%,$0.00,1894.17,High_Profit,Clean
2333,6/29/2025,Online,Delhi,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Return,"$5,649.99",62.60%,"-$5,649.99",2141.68,Return_Transaction,Needs_Review
2334,1/23/2025,Retail,Hyderabad,Kids,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$4,033.28",63.91%,$0.00,1265.74,High_Profit,Needs_Review
2335,6/10/2024,Online,Mumbai,Men,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$6,079.66",65.40%,$0.00,-362.47,Loss,Needs_Review
2336,7/4/2025,Retail,Delhi,Women,Running,Pegasus Turbo,Shoe,Numeric,10,0.00,"$8,016.24",63.91%,$0.00,1333.86,High_Profit,Clean
2337,5/1/2025,Online,Bangalore,Men,Lifestyle,Dunk Low,Clothing,Text,M,Missing,"$6,537.29",65.40%,$0.00,-453.11,Loss,Needs_Review
2338,2/27/2025,Online,Kolkata,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,0.00,"$6,211.46",21.00%,$0.00,2640.1,High_Profit,Clean
